run,method,rows,batch,fork,phase,iteration,log,after_cleanup_line,before_next_cleanup_line,non_forced_pause_count,non_forced_pause_ms,events
destination-primary,columnarSequentialRangedBatches,100000,8192,2,warmup,1,gc/destination-primary-80982-2026-09-16_23-00-29.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,warmup,2,gc/destination-primary-80982-2026-09-16_23-00-29.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,warmup,3,gc/destination-primary-80982-2026-09-16_23-00-29.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,warmup,4,gc/destination-primary-80982-2026-09-16_23-00-29.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,warmup,5,gc/destination-primary-80982-2026-09-16_23-00-29.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,1,gc/destination-primary-80982-2026-09-16_23-00-29.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,2,gc/destination-primary-80982-2026-09-16_23-00-29.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,3,gc/destination-primary-80982-2026-09-16_23-00-29.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,4,gc/destination-primary-80982-2026-09-16_23-00-29.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,5,gc/destination-primary-80982-2026-09-16_23-00-29.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,6,gc/destination-primary-80982-2026-09-16_23-00-29.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,7,gc/destination-primary-80982-2026-09-16_23-00-29.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,8,gc/destination-primary-80982-2026-09-16_23-00-29.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,9,gc/destination-primary-80982-2026-09-16_23-00-29.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,2,measurement,10,gc/destination-primary-80982-2026-09-16_23-00-29.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,warmup,1,gc/destination-primary-81010-2026-09-16_23-00-39.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,warmup,2,gc/destination-primary-81010-2026-09-16_23-00-39.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,warmup,3,gc/destination-primary-81010-2026-09-16_23-00-39.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,warmup,4,gc/destination-primary-81010-2026-09-16_23-00-39.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,warmup,5,gc/destination-primary-81010-2026-09-16_23-00-39.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,1,gc/destination-primary-81010-2026-09-16_23-00-39.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,2,gc/destination-primary-81010-2026-09-16_23-00-39.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,3,gc/destination-primary-81010-2026-09-16_23-00-39.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,4,gc/destination-primary-81010-2026-09-16_23-00-39.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,5,gc/destination-primary-81010-2026-09-16_23-00-39.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,6,gc/destination-primary-81010-2026-09-16_23-00-39.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,7,gc/destination-primary-81010-2026-09-16_23-00-39.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,8,gc/destination-primary-81010-2026-09-16_23-00-39.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,9,gc/destination-primary-81010-2026-09-16_23-00-39.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,8192,3,measurement,10,gc/destination-primary-81010-2026-09-16_23-00-39.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,warmup,1,gc/destination-primary-81059-2026-09-16_23-00-48.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,warmup,2,gc/destination-primary-81059-2026-09-16_23-00-48.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,warmup,3,gc/destination-primary-81059-2026-09-16_23-00-48.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,warmup,4,gc/destination-primary-81059-2026-09-16_23-00-48.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,warmup,5,gc/destination-primary-81059-2026-09-16_23-00-48.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,1,gc/destination-primary-81059-2026-09-16_23-00-48.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,2,gc/destination-primary-81059-2026-09-16_23-00-48.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,3,gc/destination-primary-81059-2026-09-16_23-00-48.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,4,gc/destination-primary-81059-2026-09-16_23-00-48.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,5,gc/destination-primary-81059-2026-09-16_23-00-48.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,6,gc/destination-primary-81059-2026-09-16_23-00-48.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,7,gc/destination-primary-81059-2026-09-16_23-00-48.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,8,gc/destination-primary-81059-2026-09-16_23-00-48.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,9,gc/destination-primary-81059-2026-09-16_23-00-48.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,measurement,10,gc/destination-primary-81059-2026-09-16_23-00-48.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,warmup,1,gc/destination-primary-81120-2026-09-16_23-00-59.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,warmup,2,gc/destination-primary-81120-2026-09-16_23-00-59.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,warmup,3,gc/destination-primary-81120-2026-09-16_23-00-59.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,warmup,4,gc/destination-primary-81120-2026-09-16_23-00-59.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,warmup,5,gc/destination-primary-81120-2026-09-16_23-00-59.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,1,gc/destination-primary-81120-2026-09-16_23-00-59.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,2,gc/destination-primary-81120-2026-09-16_23-00-59.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,3,gc/destination-primary-81120-2026-09-16_23-00-59.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,4,gc/destination-primary-81120-2026-09-16_23-00-59.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,5,gc/destination-primary-81120-2026-09-16_23-00-59.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,6,gc/destination-primary-81120-2026-09-16_23-00-59.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,7,gc/destination-primary-81120-2026-09-16_23-00-59.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,8,gc/destination-primary-81120-2026-09-16_23-00-59.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,9,gc/destination-primary-81120-2026-09-16_23-00-59.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,measurement,10,gc/destination-primary-81120-2026-09-16_23-00-59.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,warmup,1,gc/destination-primary-81146-2026-09-16_23-01-10.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,warmup,2,gc/destination-primary-81146-2026-09-16_23-01-10.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,warmup,3,gc/destination-primary-81146-2026-09-16_23-01-10.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,warmup,4,gc/destination-primary-81146-2026-09-16_23-01-10.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,warmup,5,gc/destination-primary-81146-2026-09-16_23-01-10.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,1,gc/destination-primary-81146-2026-09-16_23-01-10.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,2,gc/destination-primary-81146-2026-09-16_23-01-10.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,3,gc/destination-primary-81146-2026-09-16_23-01-10.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,4,gc/destination-primary-81146-2026-09-16_23-01-10.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,5,gc/destination-primary-81146-2026-09-16_23-01-10.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,6,gc/destination-primary-81146-2026-09-16_23-01-10.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,7,gc/destination-primary-81146-2026-09-16_23-01-10.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,8,gc/destination-primary-81146-2026-09-16_23-01-10.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,9,gc/destination-primary-81146-2026-09-16_23-01-10.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,measurement,10,gc/destination-primary-81146-2026-09-16_23-01-10.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,warmup,1,gc/destination-primary-81174-2026-09-16_23-01-21.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,warmup,2,gc/destination-primary-81174-2026-09-16_23-01-21.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,warmup,3,gc/destination-primary-81174-2026-09-16_23-01-21.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,warmup,4,gc/destination-primary-81174-2026-09-16_23-01-21.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,warmup,5,gc/destination-primary-81174-2026-09-16_23-01-21.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,1,gc/destination-primary-81174-2026-09-16_23-01-21.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,2,gc/destination-primary-81174-2026-09-16_23-01-21.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,3,gc/destination-primary-81174-2026-09-16_23-01-21.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,4,gc/destination-primary-81174-2026-09-16_23-01-21.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,5,gc/destination-primary-81174-2026-09-16_23-01-21.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,6,gc/destination-primary-81174-2026-09-16_23-01-21.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,7,gc/destination-primary-81174-2026-09-16_23-01-21.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,8,gc/destination-primary-81174-2026-09-16_23-01-21.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,9,gc/destination-primary-81174-2026-09-16_23-01-21.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,measurement,10,gc/destination-primary-81174-2026-09-16_23-01-21.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,warmup,1,gc/destination-primary-81200-2026-09-16_23-01-31.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,warmup,2,gc/destination-primary-81200-2026-09-16_23-01-31.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,warmup,3,gc/destination-primary-81200-2026-09-16_23-01-31.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,warmup,4,gc/destination-primary-81200-2026-09-16_23-01-31.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,warmup,5,gc/destination-primary-81200-2026-09-16_23-01-31.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,1,gc/destination-primary-81200-2026-09-16_23-01-31.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,2,gc/destination-primary-81200-2026-09-16_23-01-31.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,3,gc/destination-primary-81200-2026-09-16_23-01-31.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,4,gc/destination-primary-81200-2026-09-16_23-01-31.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,5,gc/destination-primary-81200-2026-09-16_23-01-31.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,6,gc/destination-primary-81200-2026-09-16_23-01-31.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,7,gc/destination-primary-81200-2026-09-16_23-01-31.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,8,gc/destination-primary-81200-2026-09-16_23-01-31.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,9,gc/destination-primary-81200-2026-09-16_23-01-31.txt,557,559,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,measurement,10,gc/destination-primary-81200-2026-09-16_23-01-31.txt,595,602,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,warmup,1,gc/destination-primary-81226-2026-09-16_23-01-41.txt,63,65,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,warmup,2,gc/destination-primary-81226-2026-09-16_23-01-41.txt,101,103,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,warmup,3,gc/destination-primary-81226-2026-09-16_23-01-41.txt,139,141,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,warmup,4,gc/destination-primary-81226-2026-09-16_23-01-41.txt,177,179,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,warmup,5,gc/destination-primary-81226-2026-09-16_23-01-41.txt,215,217,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,1,gc/destination-primary-81226-2026-09-16_23-01-41.txt,253,255,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,2,gc/destination-primary-81226-2026-09-16_23-01-41.txt,291,293,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,3,gc/destination-primary-81226-2026-09-16_23-01-41.txt,329,331,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,4,gc/destination-primary-81226-2026-09-16_23-01-41.txt,367,369,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,5,gc/destination-primary-81226-2026-09-16_23-01-41.txt,405,407,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,6,gc/destination-primary-81226-2026-09-16_23-01-41.txt,443,445,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,7,gc/destination-primary-81226-2026-09-16_23-01-41.txt,481,483,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,8,gc/destination-primary-81226-2026-09-16_23-01-41.txt,519,521,0,0,[]
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,measurement,9,gc/destination-primary-81226-2026-09-16_23-01-41.txt,557,559,0,0,[]
